lat,lon,alt,date,device,os,version
52.4919319153,13.4227895737,33.9751548767,2012-04-18 17:42:24,"iPhone3,1",5.1.1,1.0
52.4919319153,13.4227895737,33.9751548767,2012-04-18 17:42:24,"iPhone3,1",5.1.1,1.1
52.5102577209,13.4175033569,43.0544166565,2012-04-19 11:20:32,"iPhone3,1",5.1,1.0
52.5102577209,13.4175033569,43.0544166565,2012-04-19 11:20:32,"iPhone3,1",5.1.1,1.0
52.5102577209,13.4175033569,43.0544166565,2012-04-19 11:20:32,"iPhone3,1",5.1.1,1.1
52.518737793,13.3562221527,46.3015022278,2012-04-19 11:52:32,"iPhone3,1",5.1,1.0
52.518737793,13.3562221527,46.3015022278,2012-04-19 11:52:32,"iPhone3,1",5.1.1,1.0
52.518737793,13.3562221527,46.3015022278,2012-04-19 11:52:32,"iPhone3,1",5.1.1,1.1
52.4599838257,13.2249555588,37.25,2012-04-19 12:09:36,"iPhone3,1",5.1,1.0
52.4599838257,13.2249555588,37.25,2012-04-19 12:09:36,"iPhone3,1",5.1.1,1.0
52.4599838257,13.2249555588,37.25,2012-04-19 12:09:36,"iPhone3,1",5.1.1,1.1
52.4265365601,13.1839361191,37.25,2012-04-19 12:16:00,"iPhone3,1",5.1,1.0
52.4265365601,13.1839361191,37.25,2012-04-19 12:16:00,"iPhone3,1",5.1.1,1.0
52.4265365601,13.1839361191,37.25,2012-04-19 12:16:00,"iPhone3,1",5.1.1,1.1
52.3969497681,13.0874013901,37.25,2012-04-19 12:28:48,"iPhone3,1",5.1,1.0
52.3969497681,13.0874013901,37.25,2012-04-19 12:28:48,"iPhone3,1",5.1.1,1.0
52.3969497681,13.0874013901,37.25,2012-04-19 12:28:48,"iPhone3,1",5.1.1,1.1
52.3977546692,13.0547399521,40.4695510864,2012-04-19 12:35:12,"iPhone3,1",5.1,1.0
52.3977546692,13.0547399521,40.4695510864,2012-04-19 12:35:12,"iPhone3,1",5.1.1,1.0
52.3977546692,13.0547399521,40.4695510864,2012-04-19 12:35:12,"iPhone3,1",5.1.1,1.1
52.4063453674,13.0582380295,41.2965202332,2012-04-19 12:39:28,"iPhone3,1",5.1,1.0
52.4063453674,13.0582380295,41.2965202332,2012-04-19 12:39:28,"iPhone3,1",5.1.1,1.0
52.4063453674,13.0582380295,41.2965202332,2012-04-19 12:39:28,"iPhone3,1",5.1.1,1.1
52.4135856628,13.0508747101,39.9041213989,2012-04-19 12:48:00,"iPhone3,1",5.1,1.0
52.4135856628,13.0508747101,39.9041213989,2012-04-19 12:48:00,"iPhone3,1",5.1.1,1.0
52.4135856628,13.0508747101,39.9041213989,2012-04-19 12:48:00,"iPhone3,1",5.1.1,1.1
52.4031600952,13.0578165054,45.9123954773,2012-04-19 15:53:36,"iPhone3,1",5.1,1.0
52.4031600952,13.0578165054,45.9123954773,2012-04-19 15:53:36,"iPhone3,1",5.1.1,1.0
52.4031600952,13.0578165054,45.9123954773,2012-04-19 15:53:36,"iPhone3,1",5.1.1,1.1
52.3900299072,13.0572881699,37.4281234741,2012-04-19 16:00:00,"iPhone3,1",5.1,1.0
52.3900299072,13.0572881699,37.4281234741,2012-04-19 16:00:00,"iPhone3,1",5.1.1,1.0
52.3900299072,13.0572881699,37.4281234741,2012-04-19 16:00:00,"iPhone3,1",5.1.1,1.1
52.4335365295,13.1975717545,37.4281234741,2012-04-19 16:27:44,"iPhone3,1",5.1,1.0
52.4335365295,13.1975717545,37.4281234741,2012-04-19 16:27:44,"iPhone3,1",5.1.1,1.0
52.4335365295,13.1975717545,37.4281234741,2012-04-19 16:27:44,"iPhone3,1",5.1.1,1.1
52.4748535156,13.2432174683,37.4281234741,2012-04-19 16:34:08,"iPhone3,1",5.1,1.0
52.4748535156,13.2432174683,37.4281234741,2012-04-19 16:34:08,"iPhone3,1",5.1.1,1.0
52.4748535156,13.2432174683,37.4281234741,2012-04-19 16:34:08,"iPhone3,1",5.1.1,1.1
52.5213737488,13.4121026993,37.4281234741,2012-04-19 16:59:44,"iPhone3,1",5.1,1.0
52.5213737488,13.4121026993,37.4281234741,2012-04-19 16:59:44,"iPhone3,1",5.1.1,1.0
52.5213737488,13.4121026993,37.4281234741,2012-04-19 16:59:44,"iPhone3,1",5.1.1,1.1
52.5104026794,13.415014267,37.4281234741,2012-04-19 17:14:40,"iPhone3,1",5.1,1.0
52.5104026794,13.415014267,37.4281234741,2012-04-19 17:14:40,"iPhone3,1",5.1.1,1.0
52.5104026794,13.415014267,37.4281234741,2012-04-19 17:14:40,"iPhone3,1",5.1.1,1.1
52.4918022156,13.4215240479,42.8205528259,2012-04-19 17:18:56,"iPhone3,1",5.1,1.0
52.4918022156,13.4215240479,42.8205528259,2012-04-19 17:18:56,"iPhone3,1",5.1.1,1.0
52.4918022156,13.4215240479,42.8205528259,2012-04-19 17:18:56,"iPhone3,1",5.1.1,1.1
52.4902648926,13.4290771484,38.5601081848,2012-04-20 06:24:00,"iPhone3,1",5.1,1.0
52.4915962219,13.4258298874,43.732383728,2012-04-20 06:24:00,"iPhone3,1",5.1,1.0
52.4902648926,13.4290771484,38.5601081848,2012-04-20 06:24:00,"iPhone3,1",5.1.1,1.0
52.4915962219,13.4258298874,43.732383728,2012-04-20 06:24:00,"iPhone3,1",5.1.1,1.0
52.4902648926,13.4290771484,38.5601081848,2012-04-20 06:24:00,"iPhone3,1",5.1.1,1.1
52.4915962219,13.4258298874,43.732383728,2012-04-20 06:24:00,"iPhone3,1",5.1.1,1.1
52.4876937866,13.4251823425,43.491645813,2012-04-20 15:04:32,"iPhone3,1",5.1,1.0
52.4876937866,13.4251823425,43.491645813,2012-04-20 15:04:32,"iPhone3,1",5.1.1,1.0
52.4876937866,13.4251823425,43.491645813,2012-04-20 15:04:32,"iPhone3,1",5.1.1,1.1
52.4909896851,13.396484375,43.5431442261,2012-04-20 15:10:56,"iPhone3,1",5.1,1.0
52.4909896851,13.396484375,43.5431442261,2012-04-20 15:10:56,"iPhone3,1",5.1.1,1.0
52.4909896851,13.396484375,43.5431442261,2012-04-20 15:10:56,"iPhone3,1",5.1.1,1.1
52.4893722534,13.4052238464,38.0789909363,2012-04-20 17:53:04,"iPhone3,1",5.1,1.0
52.4893722534,13.4052238464,38.0789909363,2012-04-20 17:53:04,"iPhone3,1",5.1.1,1.0
52.4893722534,13.4052238464,38.0789909363,2012-04-20 17:53:04,"iPhone3,1",5.1.1,1.1
52.4927825928,13.4136095047,38.199344635,2012-04-20 18:03:44,"iPhone3,1",5.1,1.0
52.4927825928,13.4136095047,38.199344635,2012-04-20 18:03:44,"iPhone3,1",5.1.1,1.0
52.4927825928,13.4136095047,38.199344635,2012-04-20 18:03:44,"iPhone3,1",5.1.1,1.1
52.4916496277,13.4229202271,38.199344635,2012-04-20 18:14:24,"iPhone3,1",5.1,1.0
52.4916496277,13.4229202271,38.199344635,2012-04-20 18:14:24,"iPhone3,1",5.1.1,1.0
52.4916496277,13.4229202271,38.199344635,2012-04-20 18:14:24,"iPhone3,1",5.1.1,1.1
52.4906730652,13.3970098495,41.112991333,2012-04-23 15:40:48,"iPhone3,1",5.1,1.0
52.4906730652,13.3970098495,41.112991333,2012-04-23 15:40:48,"iPhone3,1",5.1.1,1.0
52.4906730652,13.3970098495,41.112991333,2012-04-23 15:40:48,"iPhone3,1",5.1.1,1.1
52.4926948547,13.4161577225,40.812297821,2012-04-23 18:08:00,"iPhone3,1",5.1,1.0
52.4926948547,13.4161577225,40.812297821,2012-04-23 18:08:00,"iPhone3,1",5.1.1,1.0
52.4926948547,13.4161577225,40.812297821,2012-04-23 18:08:00,"iPhone3,1",5.1.1,1.1
52.4916419983,13.4259786606,46.9035606384,2012-04-23 18:50:40,"iPhone3,1",5.1,1.0
52.4916419983,13.4259786606,46.9035606384,2012-04-23 18:50:40,"iPhone3,1",5.1.1,1.0
52.4916419983,13.4259786606,46.9035606384,2012-04-23 18:50:40,"iPhone3,1",5.1.1,1.1
52.5016746521,13.4235868454,45.6526069641,2012-04-25 07:38:40,"iPhone3,1",5.1,1.0
52.5016746521,13.4235868454,45.6526069641,2012-04-25 07:38:40,"iPhone3,1",5.1.1,1.0
52.5016746521,13.4235868454,45.6526069641,2012-04-25 07:38:40,"iPhone3,1",5.1.1,1.1
52.5217018127,13.3879184723,45.6526069641,2012-04-25 07:45:04,"iPhone3,1",5.1,1.0
52.5217018127,13.3879184723,45.6526069641,2012-04-25 07:45:04,"iPhone3,1",5.1.1,1.0
52.5217018127,13.3879184723,45.6526069641,2012-04-25 07:45:04,"iPhone3,1",5.1.1,1.1
52.5188980103,13.3541402817,0,2012-04-25 07:49:20,"iPhone3,1",5.1,1.0
52.5188980103,13.3541402817,0,2012-04-25 07:49:20,"iPhone3,1",5.1.1,1.0
52.5188980103,13.3541402817,0,2012-04-25 07:49:20,"iPhone3,1",5.1.1,1.1
52.4865264893,13.2569828033,37.1830673218,2012-04-25 08:02:08,"iPhone3,1",5.1,1.0
52.4865264893,13.2569828033,37.1830673218,2012-04-25 08:02:08,"iPhone3,1",5.1.1,1.0
52.4865264893,13.2569828033,37.1830673218,2012-04-25 08:02:08,"iPhone3,1",5.1.1,1.1
52.4369926453,13.2003030777,47.2103347778,2012-04-25 08:08:32,"iPhone3,1",5.1,1.0
52.4369926453,13.2003030777,47.2103347778,2012-04-25 08:08:32,"iPhone3,1",5.1.1,1.0
52.4369926453,13.2003030777,47.2103347778,2012-04-25 08:08:32,"iPhone3,1",5.1.1,1.1
52.4166069031,13.1507072449,47.2103347778,2012-04-25 08:17:04,"iPhone3,1",5.1,1.0
52.4166069031,13.1507072449,47.2103347778,2012-04-25 08:17:04,"iPhone3,1",5.1.1,1.0
52.4166069031,13.1507072449,47.2103347778,2012-04-25 08:17:04,"iPhone3,1",5.1.1,1.1
52.3913993835,13.0796222687,47.2103347778,2012-04-25 08:25:36,"iPhone3,1",5.1,1.0
52.3913993835,13.0796222687,47.2103347778,2012-04-25 08:25:36,"iPhone3,1",5.1.1,1.0
52.3913993835,13.0796222687,47.2103347778,2012-04-25 08:25:36,"iPhone3,1",5.1.1,1.1
52.3949775696,13.0622529984,40,2012-04-25 08:40:32,"iPhone3,1",5.1,1.0
52.3949775696,13.0622529984,40,2012-04-25 08:40:32,"iPhone3,1",5.1.1,1.0
52.3949775696,13.0622529984,40,2012-04-25 08:40:32,"iPhone3,1",5.1.1,1.1
52.4008255005,13.0576925278,37.9359359741,2012-04-25 08:46:56,"iPhone3,1",5.1,1.0
52.4008255005,13.0576925278,37.9359359741,2012-04-25 08:46:56,"iPhone3,1",5.1.1,1.0
52.4008255005,13.0576925278,37.9359359741,2012-04-25 08:46:56,"iPhone3,1",5.1.1,1.1
52.4110145569,13.0570402145,39.3729362488,2012-04-25 08:57:36,"iPhone3,1",5.1,1.0
52.4110145569,13.0570402145,39.3729362488,2012-04-25 08:57:36,"iPhone3,1",5.1.1,1.0
52.4110145569,13.0570402145,39.3729362488,2012-04-25 08:57:36,"iPhone3,1",5.1.1,1.1
52.4064674377,13.05809021,38.952205658,2012-04-25 10:20:48,"iPhone3,1",5.1,1.0
52.4064674377,13.05809021,38.952205658,2012-04-25 10:20:48,"iPhone3,1",5.1.1,1.0
52.4064674377,13.05809021,38.952205658,2012-04-25 10:20:48,"iPhone3,1",5.1.1,1.1
52.3901786804,13.0571689606,39.2145690918,2012-04-25 10:35:44,"iPhone3,1",5.1,1.0
52.3901786804,13.0571689606,39.2145690918,2012-04-25 10:35:44,"iPhone3,1",5.1.1,1.0
52.3901786804,13.0571689606,39.2145690918,2012-04-25 10:35:44,"iPhone3,1",5.1.1,1.1
52.3922233582,13.066526413,41.5422439575,2012-04-25 10:40:00,"iPhone3,1",5.1,1.0
52.3922233582,13.066526413,41.5422439575,2012-04-25 10:40:00,"iPhone3,1",5.1.1,1.0
52.3922233582,13.066526413,41.5422439575,2012-04-25 10:40:00,"iPhone3,1",5.1.1,1.1
52.3930168152,13.110127449,53.9895553589,2012-04-25 10:46:24,"iPhone3,1",5.1,1.0
52.3930168152,13.110127449,53.9895553589,2012-04-25 10:46:24,"iPhone3,1",5.1.1,1.0
52.3930168152,13.110127449,53.9895553589,2012-04-25 10:46:24,"iPhone3,1",5.1.1,1.1
52.4150772095,13.1649637222,40.807888031,2012-04-25 10:54:56,"iPhone3,1",5.1,1.0
52.4150772095,13.1649637222,40.807888031,2012-04-25 10:54:56,"iPhone3,1",5.1.1,1.0
52.4150772095,13.1649637222,40.807888031,2012-04-25 10:54:56,"iPhone3,1",5.1.1,1.1
52.4836158752,13.2531490326,41.2102165222,2012-04-25 11:05:36,"iPhone3,1",5.1,1.0
52.4836158752,13.2531490326,41.2102165222,2012-04-25 11:05:36,"iPhone3,1",5.1.1,1.0
52.4836158752,13.2531490326,41.2102165222,2012-04-25 11:05:36,"iPhone3,1",5.1.1,1.1
52.5043678284,13.3012924194,32.0706100464,2012-04-25 11:12:00,"iPhone3,1",5.1,1.0
52.5043678284,13.3012924194,32.0706100464,2012-04-25 11:12:00,"iPhone3,1",5.1.1,1.0
52.5043678284,13.3012924194,32.0706100464,2012-04-25 11:12:00,"iPhone3,1",5.1.1,1.1
52.5081329346,13.3269739151,32.0706100464,2012-04-25 11:16:16,"iPhone3,1",5.1,1.0
52.5081329346,13.3269739151,32.0706100464,2012-04-25 11:16:16,"iPhone3,1",5.1.1,1.0
52.5081329346,13.3269739151,32.0706100464,2012-04-25 11:16:16,"iPhone3,1",5.1.1,1.1
52.5175590515,13.3764667511,32.0706100464,2012-04-25 11:22:40,"iPhone3,1",5.1,1.0
52.5175590515,13.3764667511,32.0706100464,2012-04-25 11:22:40,"iPhone3,1",5.1.1,1.0
52.5175590515,13.3764667511,32.0706100464,2012-04-25 11:22:40,"iPhone3,1",5.1.1,1.1
52.5225028992,13.4125776291,32.0706100464,2012-04-25 11:31:12,"iPhone3,1",5.1,1.0
52.5225028992,13.4125776291,32.0706100464,2012-04-25 11:31:12,"iPhone3,1",5.1.1,1.0
52.5225028992,13.4125776291,32.0706100464,2012-04-25 11:31:12,"iPhone3,1",5.1.1,1.1
52.4988250732,13.4261932373,47.1213302612,2012-04-25 11:44:00,"iPhone3,1",5.1,1.0
52.4988250732,13.4261932373,47.1213302612,2012-04-25 11:44:00,"iPhone3,1",5.1.1,1.0
52.4988250732,13.4261932373,47.1213302612,2012-04-25 11:44:00,"iPhone3,1",5.1.1,1.1
52.4916305542,13.4259614944,43.9988250732,2012-04-25 12:30:56,"iPhone3,1",5.1,1.0
52.4916305542,13.4259614944,43.9988250732,2012-04-25 12:30:56,"iPhone3,1",5.1.1,1.0
52.4916305542,13.4259614944,43.9988250732,2012-04-25 12:30:56,"iPhone3,1",5.1.1,1.1
52.4907608032,13.39818573,44.7698059082,2012-04-25 15:28:00,"iPhone3,1",5.1,1.0
52.4907608032,13.39818573,44.7698059082,2012-04-25 15:28:00,"iPhone3,1",5.1.1,1.0
52.4907608032,13.39818573,44.7698059082,2012-04-25 15:28:00,"iPhone3,1",5.1.1,1.1
52.4890098572,13.4082164764,42.3438110352,2012-04-25 17:46:40,"iPhone3,1",5.1,1.0
52.4890098572,13.4082164764,42.3438110352,2012-04-25 17:46:40,"iPhone3,1",5.1.1,1.0
52.4890098572,13.4082164764,42.3438110352,2012-04-25 17:46:40,"iPhone3,1",5.1.1,1.1
52.4922676086,13.4135684967,39.1428565979,2012-04-25 17:53:04,"iPhone3,1",5.1,1.0
52.4922676086,13.4135684967,39.1428565979,2012-04-25 17:53:04,"iPhone3,1",5.1.1,1.0
52.4922676086,13.4135684967,39.1428565979,2012-04-25 17:53:04,"iPhone3,1",5.1.1,1.1
52.4913444519,13.4230308533,44.0833320618,2012-04-25 18:01:36,"iPhone3,1",5.1,1.0
52.4913444519,13.4230308533,44.0833320618,2012-04-25 18:01:36,"iPhone3,1",5.1.1,1.0
52.4913444519,13.4230308533,44.0833320618,2012-04-25 18:01:36,"iPhone3,1",5.1.1,1.1
52.4902153015,13.399148941,44.0183792114,2012-04-27 15:15:12,"iPhone3,1",5.1,1.0
52.4902153015,13.399148941,44.0183792114,2012-04-27 15:15:12,"iPhone3,1",5.1.1,1.0
52.4902153015,13.399148941,44.0183792114,2012-04-27 15:15:12,"iPhone3,1",5.1.1,1.1
52.4920845032,13.4133272171,40.0899429321,2012-04-27 18:03:44,"iPhone3,1",5.1,1.0
52.4920845032,13.4133272171,40.0899429321,2012-04-27 18:03:44,"iPhone3,1",5.1.1,1.0
52.4920845032,13.4133272171,40.0899429321,2012-04-27 18:03:44,"iPhone3,1",5.1.1,1.1
52.4916229248,13.4259672165,45.8489494324,2012-04-27 18:20:48,"iPhone3,1",5.1,1.0
52.4916229248,13.4259672165,45.8489494324,2012-04-27 18:20:48,"iPhone3,1",5.1.1,1.0
52.4916229248,13.4259672165,45.8489494324,2012-04-27 18:20:48,"iPhone3,1",5.1.1,1.1
52.4893188477,13.4078493118,44.814704895,2012-04-30 15:23:44,"iPhone3,1",5.1,1.0
52.4893188477,13.4078493118,44.814704895,2012-04-30 15:23:44,"iPhone3,1",5.1.1,1.0
52.4893188477,13.4078493118,44.814704895,2012-04-30 15:23:44,"iPhone3,1",5.1.1,1.1
52.4906311035,13.3969020844,42.0833320618,2012-04-30 15:32:16,"iPhone3,1",5.1,1.0
52.4906311035,13.3969020844,42.0833320618,2012-04-30 15:32:16,"iPhone3,1",5.1.1,1.0
52.4906311035,13.3969020844,42.0833320618,2012-04-30 15:32:16,"iPhone3,1",5.1.1,1.1
52.4898719788,13.4088230133,41.3323898315,2012-04-30 17:44:32,"iPhone3,1",5.1,1.0
52.4898719788,13.4088230133,41.3323898315,2012-04-30 17:44:32,"iPhone3,1",5.1.1,1.0
52.4898719788,13.4088230133,41.3323898315,2012-04-30 17:44:32,"iPhone3,1",5.1.1,1.1
52.4917449951,13.4258451462,39.1297225952,2012-04-30 18:03:44,"iPhone3,1",5.1,1.0
52.4917449951,13.4258451462,39.1297225952,2012-04-30 18:03:44,"iPhone3,1",5.1.1,1.0
52.4917449951,13.4258451462,39.1297225952,2012-04-30 18:03:44,"iPhone3,1",5.1.1,1.1
52.4873504639,13.429069519,45.5999984741,2012-04-30 18:54:56,"iPhone3,1",5.1,1.0
52.4873504639,13.429069519,45.5999984741,2012-04-30 18:54:56,"iPhone3,1",5.1.1,1.0
52.4873504639,13.429069519,45.5999984741,2012-04-30 18:54:56,"iPhone3,1",5.1.1,1.1
52.4916992188,13.4259347916,41.692855835,2012-05-01 00:34:08,"iPhone3,1",5.1,1.0
52.4916992188,13.4259347916,41.692855835,2012-05-01 00:34:08,"iPhone3,1",5.1.1,1.0
52.4916992188,13.4259347916,41.692855835,2012-05-01 00:34:08,"iPhone3,1",5.1.1,1.1
52.49168396,13.4259977341,44.605304718,2012-05-01 12:58:40,"iPhone3,1",5.1,1.0
52.49168396,13.4259977341,44.605304718,2012-05-01 12:58:40,"iPhone3,1",5.1.1,1.0
52.49168396,13.4259977341,44.605304718,2012-05-01 12:58:40,"iPhone3,1",5.1.1,1.1
52.4902648926,13.4286804199,45.9011688232,2012-05-03 17:23:12,"iPhone3,1",5.1,1.0
52.4902648926,13.4286804199,45.9011688232,2012-05-03 17:23:12,"iPhone3,1",5.1.1,1.0
52.4915237427,13.4260625839,44.3243179321,2012-05-03 17:23:12,"iPhone3,1",5.1.1,1.0
52.4902648926,13.4286804199,45.9011688232,2012-05-03 17:23:12,"iPhone3,1",5.1.1,1.1
52.4915237427,13.4260625839,44.3243179321,2012-05-03 17:23:12,"iPhone3,1",5.1.1,1.1
52.484916687,13.4374027252,45.3231391907,2012-05-04 23:57:52,"iPhone3,1",5.1,1.0
52.484916687,13.4374027252,45.3231391907,2012-05-04 23:57:52,"iPhone3,1",5.1.1,1.0
52.484916687,13.4374027252,45.3231391907,2012-05-04 23:57:52,"iPhone3,1",5.1.1,1.1
52.4875907898,13.4312400818,42.8359909058,2012-05-05 01:16:48,"iPhone3,1",5.1,1.0
52.4875907898,13.4312400818,42.8359909058,2012-05-05 01:16:48,"iPhone3,1",5.1.1,1.0
52.4875907898,13.4312400818,42.8359909058,2012-05-05 01:16:48,"iPhone3,1",5.1.1,1.1
52.4916038513,13.4260139465,44.2499389648,2012-05-05 05:07:12,"iPhone3,1",5.1,1.0
52.4916038513,13.4260139465,44.2499389648,2012-05-05 05:07:12,"iPhone3,1",5.1.1,1.0
52.4916038513,13.4260139465,44.2499389648,2012-05-05 05:07:12,"iPhone3,1",5.1.1,1.1
52.4913063049,13.4264631271,44.5314750671,2012-05-11 13:24:16,"iPhone3,1",5.1.1,1.0
52.4913063049,13.4264631271,44.5314750671,2012-05-11 13:24:16,"iPhone3,1",5.1.1,1.1
52.4849624634,13.4373703003,44.0706939697,2012-05-12 22:51:44,"iPhone3,1",5.1.1,1.0
52.4849624634,13.4373703003,44.0706939697,2012-05-12 22:51:44,"iPhone3,1",5.1.1,1.1
52.4883384705,13.4284324646,43.9929389954,2012-05-13 02:40:00,"iPhone3,1",5.1.1,1.0
52.4883384705,13.4284324646,43.9929389954,2012-05-13 02:40:00,"iPhone3,1",5.1.1,1.1
52.4934234619,13.4262247086,40.6140632629,2012-05-14 09:40:16,"iPhone3,1",5.1.1,1.0
52.4934234619,13.4262247086,40.6140632629,2012-05-14 09:40:16,"iPhone3,1",5.1.1,1.1
52.5103797913,13.4149026871,42.4742660522,2012-05-15 11:35:28,"iPhone3,1",5.1.1,1.0
52.5103797913,13.4149026871,42.4742660522,2012-05-15 11:35:28,"iPhone3,1",5.1.1,1.1
52.5432434082,13.4167261124,42.4742660522,2012-05-15 11:50:24,"iPhone3,1",5.1.1,1.0
52.5432434082,13.4167261124,42.4742660522,2012-05-15 11:50:24,"iPhone3,1",5.1.1,1.1
52.5133628845,13.4146089554,58.9572563171,2012-05-15 12:41:36,"iPhone3,1",5.1.1,1.0
52.5133628845,13.4146089554,58.9572563171,2012-05-15 12:41:36,"iPhone3,1",5.1.1,1.1
52.492389679,13.4206171036,58.9572563171,2012-05-15 12:56:32,"iPhone3,1",5.1.1,1.0
52.492389679,13.4206171036,58.9572563171,2012-05-15 12:56:32,"iPhone3,1",5.1.1,1.1
52.4896850586,13.4265098572,46.6249046326,2012-05-18 14:30:24,"iPhone3,1",5.1.1,1.0
52.4896850586,13.4265098572,46.6249046326,2012-05-18 14:30:24,"iPhone3,1",5.1.1,1.1
52.4915351868,13.4259576797,44,2012-05-23 02:16:32,"iPhone3,1",5.1.1,1.0
52.4915351868,13.4259576797,44,2012-05-23 02:16:32,"iPhone3,1",5.1.1,1.1
52.5123634338,13.4179935455,42.9341926575,2012-05-24 11:05:36,"iPhone3,1",5.1.1,1.0
52.5123634338,13.4179935455,42.9341926575,2012-05-24 11:05:36,"iPhone3,1",5.1.1,1.1
52.5260620117,13.4050683975,45.0315361023,2012-05-24 11:12:00,"iPhone3,1",5.1.1,1.0
52.5260620117,13.4050683975,45.0315361023,2012-05-24 11:12:00,"iPhone3,1",5.1.1,1.1
52.5256538391,13.3709049225,46.1111106873,2012-05-24 11:16:16,"iPhone3,1",5.1.1,1.0
52.5256538391,13.3709049225,46.1111106873,2012-05-24 11:16:16,"iPhone3,1",5.1.1,1.1
52.5082969666,13.3316116333,44.452911377,2012-05-24 11:22:40,"iPhone3,1",5.1.1,1.0
52.5082969666,13.3316116333,44.452911377,2012-05-24 11:22:40,"iPhone3,1",5.1.1,1.1
52.4598503113,13.2247610092,44.452911377,2012-05-24 11:35:28,"iPhone3,1",5.1.1,1.0
52.4598503113,13.2247610092,44.452911377,2012-05-24 11:35:28,"iPhone3,1",5.1.1,1.1
52.4176559448,13.1503982544,44.452911377,2012-05-24 11:46:08,"iPhone3,1",5.1.1,1.0
52.4176559448,13.1503982544,44.452911377,2012-05-24 11:46:08,"iPhone3,1",5.1.1,1.1
52.3946914673,13.1165151596,44.452911377,2012-05-24 11:50:24,"iPhone3,1",5.1.1,1.0
52.3946914673,13.1165151596,44.452911377,2012-05-24 11:50:24,"iPhone3,1",5.1.1,1.1
52.3910598755,13.0687036514,44.285861969,2012-05-24 11:56:48,"iPhone3,1",5.1.1,1.0
52.3910598755,13.0687036514,44.285861969,2012-05-24 11:56:48,"iPhone3,1",5.1.1,1.1
52.4072113037,13.0585346222,44.285861969,2012-05-24 12:09:36,"iPhone3,1",5.1.1,1.0
52.4072113037,13.0585346222,44.285861969,2012-05-24 12:09:36,"iPhone3,1",5.1.1,1.1
52.4134407043,13.0510787964,54.6070556641,2012-05-24 12:16:00,"iPhone3,1",5.1.1,1.0
52.4134407043,13.0510787964,54.6070556641,2012-05-24 12:16:00,"iPhone3,1",5.1.1,1.1
52.4097290039,13.0581378937,44.406162262,2012-05-24 13:34:56,"iPhone3,1",5.1.1,1.0
52.4097290039,13.0581378937,44.406162262,2012-05-24 13:34:56,"iPhone3,1",5.1.1,1.1
52.3942451477,13.0628948212,35.75,2012-05-24 14:00:32,"iPhone3,1",5.1.1,1.0
52.3942451477,13.0628948212,35.75,2012-05-24 14:00:32,"iPhone3,1",5.1.1,1.1
52.3912887573,13.0974264145,35.75,2012-05-24 14:04:48,"iPhone3,1",5.1.1,1.0
52.3912887573,13.0974264145,35.75,2012-05-24 14:04:48,"iPhone3,1",5.1.1,1.1
52.4566841125,13.2228050232,35.75,2012-05-24 14:19:44,"iPhone3,1",5.1.1,1.0
52.4566841125,13.2228050232,35.75,2012-05-24 14:19:44,"iPhone3,1",5.1.1,1.1
52.4949035645,13.2772169113,35.75,2012-05-24 14:26:08,"iPhone3,1",5.1.1,1.0
52.4949035645,13.2772169113,35.75,2012-05-24 14:26:08,"iPhone3,1",5.1.1,1.1
52.5076446533,13.3237829208,35.75,2012-05-24 14:32:32,"iPhone3,1",5.1.1,1.0
52.5076446533,13.3237829208,35.75,2012-05-24 14:32:32,"iPhone3,1",5.1.1,1.1
52.5223274231,13.3621301651,37.9122200012,2012-05-24 14:36:48,"iPhone3,1",5.1.1,1.0
52.5223274231,13.3621301651,37.9122200012,2012-05-24 14:36:48,"iPhone3,1",5.1.1,1.1
52.5115089417,13.4133377075,45.0611572266,2012-05-24 14:51:44,"iPhone3,1",5.1.1,1.0
52.5115089417,13.4133377075,45.0611572266,2012-05-24 14:51:44,"iPhone3,1",5.1.1,1.1
52.497833252,13.4258975983,45.0611572266,2012-05-24 15:02:24,"iPhone3,1",5.1.1,1.0
52.497833252,13.4258975983,45.0611572266,2012-05-24 15:02:24,"iPhone3,1",5.1.1,1.1
52.4916496277,13.4258775711,45.25,2012-05-24 15:38:40,"iPhone3,1",5.1.1,1.0
52.4916496277,13.4258775711,45.25,2012-05-24 15:38:40,"iPhone3,1",5.1.1,1.1
52.5211753845,13.4073410034,42.5494346619,2012-05-25 06:47:28,"iPhone3,1",5.1.1,1.0
52.5211753845,13.4073410034,42.5494346619,2012-05-25 06:47:28,"iPhone3,1",5.1.1,1.1
52.5257568359,13.4043569565,43.1175117493,2012-05-25 07:08:48,"iPhone3,1",5.1.1,1.0
52.5257568359,13.4043569565,43.1175117493,2012-05-25 07:08:48,"iPhone3,1",5.1.1,1.1
52.5151252747,13.4131660461,45.735042572,2012-05-25 08:38:24,"iPhone3,1",5.1.1,1.0
52.5151252747,13.4131660461,45.735042572,2012-05-25 08:38:24,"iPhone3,1",5.1.1,1.1
52.4904594421,13.4287652969,37.8965644836,2012-05-25 08:44:48,"iPhone3,1",5.1.1,1.0
52.4904594421,13.4287652969,37.8965644836,2012-05-25 08:44:48,"iPhone3,1",5.1.1,1.1
52.4909553528,13.4362773895,44.2593917847,2012-05-25 16:55:28,"iPhone3,1",5.1.1,1.0
52.4909553528,13.4362773895,44.2593917847,2012-05-25 16:55:28,"iPhone3,1",5.1.1,1.1
